Export;EXP-2023-01 (20230707 10:54);;;StationsCode;NL01485;NL01489;NL01493;NL01494;NL01495;NL01496;NL10107;NL10131;NL10133;NL10137;NL10227;NL10230;NL10235;NL10236;NL10241;NL10247;NL10301;NL10318;NL10404;NL10411;NL10411;NL10418;NL10433;NL10437;NL10441;NL10442;NL10444;NL10520;NL10537;NL10538;NL10544;NL10620;NL10631;NL10633;NL10639;NL10639;NL10641;NL10722;NL10738;NL10742;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10938;NL49003;NL49012;NL49014;NL49562;NL49564
O3;uur;µg/m³;20100604 11:00;20100604 12:00;64.3;72.3;66.1;67.4;69.8;77.2;66.653;67.729;;91.873;69.872;72.217;76.587;;79.572;;69.776;53.563;;;;63.114;67.559;66.013;;;73.358;68.795;40.911;82.215;77.611;87.961;;76.3;;71.85;72.665;73.144;85.563;;80.76;75.639;75.575;76.992;71.418;80.851;87.108;78;57.8;69;69;69
O3;uur;µg/m³;20100604 12:00;20100604 13:00;63.2;76;72.2;71.7;78.4;74.6;86.586;75.767;;101.445;80.403;84.07;84.198;;80.553;;81.011;104.6;;;;72.398;67.623;72.889;;;86.852;72.793;47.53;86.341;76.609;90.039;;82.45;;72.64;75.148;83.495;92.79;;86.85;83.846;80.521;81.97;78.719;81.896;86.469;78;62.4;71;;72
O3;uur;µg/m³;20100604 13:00;20100604 14:00;68.4;86.7;77.1;78.6;86.3;84.6;100.358;79.199;;106.028;85.509;91.287;93.802;;80.883;;93.962;117.956;;;;78.805;72.398;68.753;;;99.548;80.073;50.738;87.684;82.834;94.559;;86.469;;79.28;80.084;91.756;97.65;;95.73;88.835;83.921;88.579;82.045;79.167;86.181;88;69.9;84;77;78
O3;uur;µg/m³;20100604 14:00;20100604 15:00;79.5;91.6;70.6;82.3;92.9;103.8;104.92;84.454;;112.168;89.89;95.22;93.845;;85.381;;99.654;113.543;;;;83.697;80.926;72.409;;;104.334;83.079;63.338;85.189;91.628;97.384;;92.459;;78.69;82.716;98.407;99.612;;99.42;93.738;89.517;83.505;82.706;80.158;84.443;88;68.9;90;82;89
O3;uur;µg/m³;20100604 15:00;20100604 16:00;79.9;97.7;69.7;84.3;101.7;94.5;93.301;88.739;;146.289;88.59;103.577;95.444;;90.434;;87.556;111.401;;;;80.222;80.489;78.773;;;105.069;82.685;66.28;82.279;103.726;105.389;;91.415;;83.53;79.849;103.268;103.289;;103.69;96.243;91.873;83.644;81.064;81.736;85.541;89;77.4;95;91;97
O3;uur;µg/m³;20100604 16:00;20100604 17:00;84.1;95.9;85.6;82;99.6;106.1;97.33;95.103;;132.218;99.004;103.907;91.937;;95.444;;86.149;107.467;;;;80.233;83.974;85.307;;;96.979;80.649;75.244;76.715;94.058;113.927;;83.804;;79.14;76.395;106.359;105.037;;114.02;100.304;88.249;80.02;74.317;80.148;85.424;87;76.8;90;95;93
O3;uur;µg/m³;20100604 17:00;20100604 18:00;81.2;101.9;80.5;90.8;98.3;81.3;110.846;95.87;;115.665;103.449;100.688;88.92;;96.126;;92.875;96.488;;;;89.219;90.476;84.614;;;98.322;78.346;79.22;74.743;97.469;108.544;;84.497;;86.96;82.621;106.402;102.916;;118.78;98.833;79.433;78.463;70.341;84.603;87.193;84;75.9;90;87;93
O3;uur;µg/m³;20100604 18:00;20100604 19:00;88.7;99.7;85;90.6;88.8;97.5;112.52;96.382;;100.709;103.055;95.838;83.921;;100.23;;81.16;86.991;;;;85.904;90.135;84.347;;;96.574;70.533;71.695;72.302;89.613;102.223;;88.057;;82.34;74.637;106.167;97.235;;116.48;92.225;74.786;71.641;68.529;89.219;82.983;75;70.2;83;85;83
O3;uur;µg/m³;20100604 19:00;20100604 20:00;78.2;87.7;79.3;77.3;74.8;85;105.591;90.05;;79.561;96.414;87.684;79.615;;85.733;;62.08;77.078;;;;82.951;80.339;73.997;;;83.942;63.828;65.182;67.133;85.253;92.374;;76.214;;71.16;63.295;90.935;92.747;;108.35;80.798;69.68;63.999;65.416;85.808;79.124;69;66.8;73;77;73
O3;uur;µg/m³;20100604 20:00;20100604 21:00;57.8;81.6;79.4;72.8;77.2;56.4;65.352;69.264;;80.052;77.408;63.764;72.611;;70.927;;61.941;55.183;;;;75.99;73.869;62.911;;;67.602;55.791;54.949;58.616;75.639;58.69;;68.998;;58.2;61.046;78.826;79.956;;85.92;67.442;62.325;50.504;58.147;73.219;68.241;62;58.9;66;62;64
O3;uur;µg/m³;20100604 21:00;20100604 22:00;50;68.1;61.7;60.8;69.6;72.6;51.175;33.417;;69.915;63.285;47.093;55.151;;62.091;;36.029;25.273;;;;63.338;63.455;52.924;;;53.67;50.461;46.805;45.526;64.564;49.577;;62.069;;48.88;50.856;63.498;70.639;;60.04;59.191;55.674;45.505;47.061;60.428;61.515;54;56.9;54;60;60
O3;uur;µg/m³;20100604 22:00;20100604 23:00;31.6;56.7;48.6;52.4;57.6;49.3;61.11;37.755;;63.849;51.549;42.467;49.491;;52.05;;22.683;17.886;;;;54.395;54;36.316;;;51.986;43.799;35.368;42.403;59.053;52.849;;50.216;;41.78;30.219;52.529;59.991;;59.29;51.751;54.416;50.056;22.374;62.219;37.745;48;;45;51;45
O3;uur;µg/m³;20100604 23:00;20100605 00:00;33.8;46.7;38.3;44.1;50.1;50.5;62.155;23.568;;32.639;38.384;38.896;38.768;;48.958;;26.499;34.014;;;;52.988;48.617;27.533;;;45.43;41.753;33.033;44.364;55.983;49.534;;40.964;;42.58;34.419;48.159;54.149;;55.23;37.169;53.19;43.277;11.629;51.794;31.445;44;;43;44;36
O3;uur;µg/m³;20100605 00:00;20100605 01:00;13.4;37.2;31.2;35.5;47.1;38.4;43.085;34.003;;41.092;16.128;;31.914;46.389;44.194;;42.669;20.754;47.381;;;42.072;27.405;19.528;;;29.825;47.733;31.903;49.811;47.157;46.07;;38.896;;36.37;34.558;43.618;36.636;;55.76;21.884;42.541;46.432;3.709;;31.04;43;;38;35;26
O3;uur;µg/m³;20100605 01:00;20100605 02:00;9.5;31.4;25.8;30.3;44.3;40.1;36.125;28.205;;42.243;9.839;25.625;21.98;46.144;36.945;;38.757;15.989;46.134;;;40.068;24.911;19.102;;;29.036;38.704;26.989;48.319;48.873;47.615;;39.845;;35.87;25.486;37.841;18.75;;46.62;21.649;36.135;44.066;2.473;45.782;39.642;44;;46;29;13
O3;uur;µg/m³;20100605 02:00;20100605 03:00;41.1;26.6;32.2;21.1;32.7;31.3;28.535;11.757;;31.541;3.145;13.591;13.751;43.767;29.772;;27.959;24.495;44.972;;;32.777;21.212;18.057;;;27.949;36.135;15.563;48.511;41.284;44.567;;31.189;;24.2;30.955;27.458;8.527;;38.93;14.07;35.112;52.316;2.867;39.376;30.944;42;;47;23;10
O3;uur;µg/m³;20100605 03:00;20100605 04:00;40.2;24.8;34.3;24.9;24.7;34.9;19.528;11.107;;19.4;-1.055;14.667;9.966;40.292;25.657;;21.127;26.211;40.655;;;29.59;12.503;17.364;;;34.195;30.923;19.389;44.044;35.73;36.881;;30.592;;22.43;31.53;17.684;3.049;;34.14;17.449;23.984;41.507;3.741;35.901;25.902;35;;41;20;9
O3;uur;µg/m³;20100605 04:00;20100605 05:00;30.8;29;29.7;15.7;22;31.2;17.236;9.242;;13.655;-1.887;7.632;5.948;34.952;18.878;;23.568;16.149;34.792;;;28.002;7.579;12.717;;;31.68;25.742;6.619;44.769;23.962;29.153;;33.257;;26.55;35.965;11.096;1.961;;35.64;15.062;24.293;40.228;1.279;35.933;34.099;34;;35;13;16
O3;uur;µg/m³;20100605 05:00;20100605 06:00;24.5;26.9;27.3;9.9;23.1;31.2;15.413;10.809;;20.018;-0.064;14.529;7.248;32.01;18.366;;17.439;15.936;32.692;;;23.589;7.888;11.906;;;31.882;28.631;7.973;44.215;34.067;31.019;;33.62;;27.18;25.007;14.667;8.495;;29.53;16.916;28.802;45.867;4.935;28.173;43.533;32;;35;25;13
O3;uur;µg/m³;20100605 06:00;20100605 07:00;28;28.5;23.7;19.6;26.4;27.9;20.402;19.592;;22.768;18.59;22.566;13.495;31.168;25.668;;22.033;23.824;30.187;;;27.906;13.495;20.082;;;37.51;34.888;14.497;53.776;46.112;37.254;;36.935;;31.68;34.419;25.497;33.662;;30;23.515;30.081;52.444;24.442;50.333;59.671;32;;41;38;23
O3;uur;µg/m³;20100605 07:00;20100605 08:00;31.6;31.6;25.4;31.3;26.6;25.5;36.306;27.736;;28.162;36.86;30.912;29.26;31.456;35.911;;35.485;34.28;27.832;;;22.044;13.25;32.085;;;47.626;42.254;22.331;58.168;48.255;40.431;;37.19;;34.85;41.806;45.26;49.779;;31.26;29.963;32.841;54.533;49.886;66.482;72.121;41;;40;45;45
O3;uur;µg/m³;20100605 08:00;20100605 09:00;37.9;35.1;31.3;33.8;28.3;16.1;54.48;39.013;;48.351;59.341;45.302;62.197;33.609;46.432;;53.009;47.402;34.089;;;27.128;17.46;39.386;;;51.826;53.915;25.316;57.198;49.715;41.731;;36.807;;39.79;45.025;54.427;62.943;;30.69;45.579;38.736;55.301;57.337;70.075;77.142;52;;57;53;50
O3;uur;µg/m³;20100605 09:00;20100605 10:00;61.9;43.7;44.1;55;37.2;28.5;81.086;66.536;;116.155;74.797;63.817;78.591;46.08;66.962;;56.463;72.1;60.865;;;41.017;31.53;54.576;;;66.173;59.863;33.246;62.378;52.444;56.761;;48.703;;57;52.145;67.399;91.5;;46.43;65.097;52.551;60.705;53.446;74.445;78.293;56;;65;59;59
O3;uur;µg/m³;20100605 10:00;20100605 11:00;85.3;73.6;64.7;77.1;54;59.5;110.207;96.734;;119.47;101.711;102.863;98.354;;90.317;;79.743;91.5;96.019;;;82.951;55.194;77.856;;;95.263;60.47;42.733;70.202;60.662;74.349;;72.43;;89.1;77.046;103.673;109.578;;93.66;78.836;73.134;73.251;63.146;79.05;81.459;58;;70;71;78
O3;uur;µg/m³;20100605 11:00;20100605 12:00;123.5;105.3;93.2;94.2;99.4;82.6;136.376;106.519;;134.926;108.8;124.117;137.186;;110.026;;119.459;132.368;107.851;;;110.889;97.203;101.658;;;112.669;76.502;52.103;81.214;74.53;120.557;;97.16;;112.24;92.257;115.366;120.984;;113.57;102.234;88.409;94.015;76.737;86.309;89.411;73;;75;100;90
O3;uur;µg/m³;20100605 12:00;20100605 13:00;153;115.9;104;110.4;116.7;112.7;148.9;116.027;;152.898;123.147;134.83;150.393;;125.162;;153.729;149.881;127.56;;;110.772;126.985;127.177;;;117.967;91.084;61.568;92.107;89.293;136.056;;111.369;;114.04;94.868;124.81;131.494;;118.25;123.265;105.474;111.88;86.916;92.694;96.989;86;;94;111;
O3;uur;µg/m³;20100605 13:00;20100605 14:00;159;123.2;108.4;157.6;142.7;158.6;159.069;121.335;;160.743;136.941;140.959;156.969;;138.998;;167.959;155.456;137.868;;;127.07;148.026;137.911;;;127.965;102.266;87.918;104.056;100.134;147.984;;119.704;;121.83;104.024;131.899;141.993;;126.58;121.655;113.383;125.876;96.265;85.722;102.809;101;;106;126;123
O3;uur;µg/m³;20100605 14:00;20100605 15:00;169.1;132.5;136.2;177.2;139.3;142.6;163.664;128.189;;168.45;147.024;127.774;164.239;;152.418;;177.478;154.859;154.123;;;151.523;151.309;142.569;;;143.304;114.343;96.531;131.632;115.856;161.83;;139.552;;125.23;111.475;134.809;145.415;;135.64;124.309;115.121;128.52;100.049;87.545;108.576;112;;118;139;130
O3;uur;µg/m³;20100605 15:00;20100605 16:00;172.2;150.9;153;174.1;139.7;159.5;167.373;133.21;;169.985;152.631;159.208;169.633;132.666;162.32;;178.224;167.981;165.103;;;174.962;144.935;138.667;;;150.894;120.877;116.762;127.624;130.598;169.814;;147.856;;126.66;114.204;142.313;150.68;;141.05;131.27;120.195;133.167;104.27;87.566;97.874;118;;124;147;135
O3;uur;µg/m³;20100605 16:00;20100605 17:00;163.9;170;142.8;156.9;157.7;164.7;168.684;138.337;;170.422;156.735;141.865;180.878;130.257;172.266;;178.725;178.533;159.378;;;165.113;141.652;139.382;;;162.566;130.161;119.545;111.006;137.548;181.326;;153.239;;133.83;133.178;141.929;151.117;;143.9;131.504;123.947;136.429;107.148;83.974;92.864;122;;131;154;139
O3;uur;µg/m³;20100605 17:00;20100605 18:00;162.3;181.4;126.5;152.6;156.9;160.8;169.292;137.388;;173.225;157.001;163.226;155.371;136.898;170.709;;155.52;173.118;163.642;;;154.443;138.795;139.701;;;169.793;132.89;128.861;104.472;125.759;190.866;;154.401;;142.46;145.308;146.257;149.401;;162.15;131.334;121.708;134.958;103.705;83.356;87.737;128;;129;160;142
O3;uur;µg/m³;20100605 18:00;20100605 19:00;151.8;180.4;111.5;153.3;144.4;163.4;155.509;124.65;;169.825;152.652;156.81;148.719;134.286;156.106;;146.438;154.017;155.797;;;145.425;139.328;137.228;;;170.624;128.349;115.867;102.735;113.074;187.114;;150.99;;143.86;124.842;140.671;134.777;;147.58;124.704;117.093;113.852;93.6;74.402;80.169;122;;127;138;142
O3;uur;µg/m³;20100605 19:00;20100605 20:00;132.9;159.7;130.7;142.1;100.8;145.3;137.005;112.861;;164.879;141.535;142.697;133.316;111.87;146.641;;142.995;135.875;155.061;;;144.594;124.725;115.505;;;158.376;123.222;126.59;75.553;132.304;172.425;;112.296;;120.21;97.949;130.971;129.767;;142.02;122.092;108.31;72.046;79.913;72.867;71.801;117;;128;111;137
O3;uur;µg/m³;20100605 20:00;20100605 21:00;113.6;117.2;120.3;125.5;82.7;123.8;126.153;97;;141.716;115.547;119.598;110.463;101.104;131.398;;115.462;120.738;142.697;;;130.257;67.751;83.484;;;125.322;114.62;87.929;60.971;130.023;147.888;;84.88;;98.86;80.627;121.101;121.143;;111.94;102.884;95.465;55.237;63.285;73.624;57.688;108;;108;97;77
O3;uur;µg/m³;20100605 21:00;20100605 22:00;61;98.5;75.5;94.7;126.7;109.8;95.209;68.763;;119.353;81.896;85.488;95.209;101.317;105.378;;99.995;102.895;115.174;;;106.316;26.19;56.91;;;107.968;107.521;81.629;59.031;120.792;122.305;;79.998;;87.02;46.922;108.896;90.732;;70.54;61.504;80.286;49.481;44.407;64.095;57.518;96;;94;81;66
O3;uur;µg/m³;20100605 22:00;20100605 23:00;47.5;96.8;57.8;70;109.5;70;73.869;56.324;;105.527;79.743;39.919;70.192;88.622;69.915;;91.766;89.933;85.648;;;90.871;22.278;78.474;;;75.532;82.557;76.257;54.874;104.749;82.066;;72.718;;67.67;37.638;81.011;57.315;;50.65;73.784;71.983;41.465;39.727;49.822;46.251;89;;71;81;59
O3;uur;µg/m³;20100605 23:00;20100606 00:00;54.1;83.5;53;45.1;90.4;43;67.868;44.993;;95.668;68.977;31.306;58.722;52.05;53.446;;75.671;83.015;89.826;;;71.791;34.163;49.086;;;64.5;76.694;60.044;55.407;76.044;70.373;;67.431;;74.83;35.282;88.888;34.643;;51.18;70.757;59.65;46.464;42.573;44.801;48.83;93;;72;67;45
O3;uur;µg/m³;20100606 00:00;20100606 01:00;58;68.8;23.1;38.3;68.1;83.2;34.142;42.701;;74.253;;13.974;61.611;42.563;73.496;;78.741;76.587;55.514;;;70.458;2.1;21.916;;;;;45.761;56.271;63.508;57.496;;54.16;;50.56;;73.56;33.63;;81.43;62.464;37.841;46.816;32.554;;44.503;83;;64;53;35
O3;uur;µg/m³;20100606 01:00;20100606 02:00;61.9;60;13;49.3;52.9;67.2;45.91;19.453;20.221;70.735;;7.003;72.388;31.733;60.087;;60.332;57.059;62.666;;;66.269;4.925;24.25;;;;;46.709;53.851;62.762;48.308;;43.245;;61;39.258;69.574;19.976;;48.73;61.845;37.425;43.853;24.079;39.546;41.102;67;;52;46;22
O3;uur;µg/m³;20100606 02:00;20100606 03:00;30.7;47;34.4;31.3;41.2;32.1;38.768;7.088;18.579;61.227;;1.567;64.009;50.205;58.317;;60.748;66.536;55.887;;;59.159;16.032;24.9;;;;;28.823;51.431;45.185;23.962;;24.751;;38.05;48.276;60.758;19.944;;48.75;56.953;36.721;44.002;31.179;37.116;34.792;59;;52;42;23
O3;uur;µg/m³;20100606 03:00;20100606 04:00;19.3;45.3;40.9;16.2;35.8;;25.742;12.845;16.927;52.86;;1.407;50.078;49.822;48.063;;84.902;46.325;44.62;;;69.339;19.283;32.799;;;;;24.89;47.37;57.784;39.674;;20.317;;47.08;45.579;49.609;22.182;;34.18;52.316;32.809;38.128;13.409;32.991;34.675;45;;49;40;5
O3;uur;µg/m³;20100606 04:00;20100606 05:00;51.5;44.5;68.7;22.9;38;1;20.711;19.56;20.231;56.548;;1.642;39.941;42.328;42.371;;73.624;76.619;40.282;;;82.972;73.656;47.285;;;;;29.835;42.808;44.449;50.632;;30.017;;40.73;44.812;49.587;53.798;;34.09;37.574;26.222;34.195;8.943;34.654;34.206;47;;42;29;14
O3;uur;µg/m³;20100606 05:00;20100606 06:00;72.3;49.1;99.2;67.7;62.6;15.8;16.522;11.363;25.316;37.222;;2.91;37.382;46.198;45.014;;63.231;75.958;44.236;;;85.765;74.573;52.401;;;;;32.458;32.287;44.886;54.192;;29.846;;45.44;29.025;46.347;63.189;;50.6;29.526;23.248;33.769;9.956;38.331;38.406;47;;38;36;30
O3;uur;µg/m³;20100606 06:00;20100606 07:00;70.9;69.6;73.3;46.1;42.2;26.3;31.552;21.02;36.487;43.661;;14.166;31.424;52.284;60.737;;61.771;74.679;57.891;;;72.931;71.748;55.94;;;;;38.288;42.275;51.922;56.75;;45.302;;53.43;40.42;50.099;65.598;;50.14;39.45;25.753;35.378;23.195;36.53;38.683;54;;46;48;32
O3;uur;µg/m³;20100606 07:00;20100606 08:00;71.7;77.7;76;60.5;66.8;50.3;45.057;34.824;52.092;77.216;;53.179;76.182;57.997;71.055;;69.307;70.362;59.746;;;72.718;72.238;56.175;;;;;49.033;56.431;60.279;73.891;;63.54;;56.68;48.99;67.154;71.887;;71.5;55.93;39.525;43.938;39.141;43.16;48.329;63;;64;70;51
O3;uur;µg/m³;20100606 08:00;20100606 09:00;88;79.1;83.9;81.3;86.8;33.1;74.711;63.242;75.745;94.516;;73.656;86.298;75.415;93.323;;83.857;103.449;75.383;;;87.087;75.415;74.274;;;;;70.064;72.366;81.352;93.941;;81.555;;67.27;68.145;80.968;89.997;;101.04;72.569;54.139;59.415;53.51;54.597;51.922;67;;86;93;82
O3;uur;µg/m³;20100606 09:00;20100606 10:00;103.2;84.9;88.8;102.2;88.2;28.3;105.901;92.267;93.205;132.25;;103.065;76.172;105.336;111.827;;106.839;79.476;74.264;;;92.107;90.7;80.958;;;;;65.246;98.823;97.235;112.797;;101.711;;92.92;91.521;99.121;132.794;;132.76;98.663;64.382;84.646;85.051;75.223;67.378;92;;106;106;94
O3;uur;µg/m³;20100606 10:00;20100606 11:00;104.6;89.7;79.2;92.9;62.5;57.6;141.002;129.511;107.499;141.471;;152.173;96.147;142.089;93.674;;96.595;67.975;60.588;;;95.742;90.103;83.676;;;;;76.374;94.932;116.251;116.624;;102.074;;128.89;92.438;134.361;160.679;;162.39;142.281;88.046;108.192;118.798;104.227;100.795;101;;101;82;94
O3;uur;µg/m³;20100606 11:00;20100606 12:00;75.2;67.3;74.5;100.1;32.4;24.3;154.39;146.907;110.559;145.052;;168.876;109.29;156.085;109.077;;89.645;72.857;83.164;;;98.919;64.681;81.437;;;;;83.878;90.146;117.306;113.629;;96.968;;113.98;76.15;166.659;178.992;;175.47;155.861;119.747;109.184;139.115;126.74;138.486;91;;83;365;94
O3;uur;µg/m³;20100606 12:00;20100606 13:00;76.8;62.9;70.9;93.4;41.5;53.6;149.401;148.133;109.972;151.235;;124.117;83.047;152.343;118.873;;85.637;71.556;68.923;;;85.861;45.782;83.708;;;;;81.725;104.653;83.143;114.695;;98.055;;94.07;72.409;180.175;182.008;;194.7;170.869;145.926;125.727;151.437;138.891;158.941;84;;99;397;99
O3;uur;µg/m³;20100606 13:00;20100606 14:00;86.6;71.1;66.1;82.5;69.2;76.9;147.195;137.346;92.608;124.331;;122.561;78.836;119.054;120.866;;82.972;87.481;71.471;;;95.923;52.177;80.766;;;;;92.086;108.235;96.307;124.437;;109.653;;93.61;80.297;180.74;180.004;;177.01;174.312;150.862;127.432;154.273;151.757;172.564;95;;101;398;89
O3;uur;µg/m³;20100606 14:00;20100606 15:00;84.4;95.9;69.9;86.8;81.6;64.4;137.932;113.181;94.911;129.383;;118.276;87.993;116.944;106.082;;85.669;83.878;80.979;;;86.671;77.163;88.153;;;;;105.89;99.494;128.221;127.038;;106.103;;103.14;91.809;174.312;124.544;;126.19;171.445;143.453;105.826;156.575;158.195;179.418;138;;125;398;125
O3;uur;µg/m³;20100606 15:00;20100606 16:00;100.4;64.2;85.4;97.3;106.8;74.3;138.806;118.798;88.345;130.907;;118.468;84.273;104.376;102.735;;74.765;84.305;63.881;;;86.628;79.178;86.66;;;;;87.097;82.162;113.469;113.021;;103.214;;101.18;85.094;176.231;122.913;;142.34;171.605;142.515;90.636;165.657;129.276;175.602;119;;114;398;115
O3;uur;µg/m³;20100606 16:00;20100606 17:00;103.9;70.7;76.9;100.2;91.1;80.9;147.056;112.136;84.187;127.816;;108.523;69.542;100.134;98.375;;76.769;88.185;73.219;;;83.452;74.615;79.796;;;;;87.321;86.618;101.552;101.477;;86.842;;92.14;76.193;137.1;125.652;;148.01;158.771;106.689;93.557;161.489;105.464;141.14;99;;109;398;108
O3;uur;µg/m³;20100606 17:00;20100606 18:00;94.4;61.5;57.8;71;81.4;99.1;143.976;110.058;79.966;114.652;;86.117;63.498;84.763;84.646;;99.164;93.504;69.915;;;64.809;53.137;79.199;;;;;68.145;84.124;93.216;102.34;;83.367;;78.69;70.234;103.417;129.607;;136.76;121.591;69.563;103.587;145.052;87.726;108.64;109;;104;398;93
O3;uur;µg/m³;20100606 18:00;20100606 19:00;98.2;61.1;70.4;90.6;99.4;94.9;113.458;79.945;87.236;109.898;;81.917;69.243;60.971;82.375;;82.94;81.704;83.079;;;72.665;76.427;76.971;;;;;48.745;80.116;62.293;100.837;;81.267;;70.28;56.463;112.531;98.45;;104.13;118.511;115.004;124.267;117.562;88.057;94.559;93;;84;377;75
O3;uur;µg/m³;20100606 19:00;20100606 20:00;88.3;62.7;79.3;84.6;86.4;92.4;90.626;64.777;81.555;102.841;;80.361;62.901;53.595;70.885;;70.437;71.066;85.424;;;79.519;62.815;75.66;;;;;56.303;77.632;44.993;81.81;;78.346;;63.07;47.541;124.49;85.84;;87.45;131.302;133.999;134.02;95.337;81.81;95.252;74;;63;285;75
O3;uur;µg/m³;20100606 20:00;20100606 21:00;82.9;58.4;61.4;74.1;61.8;65.9;70.981;52.742;73.912;96.073;;65.757;51.655;48.383;82.247;;67.282;66.898;61.568;;;74.349;61.973;61.814;;;;;57.965;91.553;38.182;86.852;;80.681;;43.98;49.363;95.859;65.981;;79.57;128.488;109.503;115.323;91.649;85.307;84.102;58;;61;128;76
O3;uur;µg/m³;20100606 21:00;20100606 22:00;69.1;51.5;56.1;63.5;66;54.2;55.77;37.532;70.767;86.554;;50.962;53.094;56.665;65.939;;60.822;58.776;50.301;;;60.279;56.718;52.487;;;;;45.974;80.371;36.455;78.932;;61.952;;54.95;51.932;75.958;46.389;;75.34;95.945;97.778;93.418;88.632;97.533;80.041;47;;63;65;67
O3;uur;µg/m³;20100606 22:00;20100606 23:00;63;51.7;49.6;55.5;57.9;39.5;57.401;38.086;64.34;77.227;;54.896;48.607;;56.793;;50.099;57.902;39.12;;;53.798;37.361;53.115;;;;;40.292;68.604;40.825;64.5;;60.119;;58.07;49.577;50.866;38.203;;57.88;75.777;97.405;84.177;121.186;116.784;92.48;35;;56;49;48
O3;uur;µg/m³;20100606 23:00;20100607 00:00;65;54.9;46;52.9;62.5;34.1;62.059;58.445;69.552;76.737;;58.946;52.838;63.668;53.659;;55.983;57.017;53.819;;;51.687;54.842;46.699;;;;;37.414;57.027;44.652;65.64;;55.397;;53.89;48.958;45.601;52.22;;55.59;59.436;86.437;96.126;111.955;132.41;101.338;28;;48;45;46
O3;uur;µg/m³;20100607 00:00;20100607 01:00;68.1;51.8;46;54.1;63.6;50;61.536;54.117;;66.226;;;51.069;58.36;49.875;;62.027;50.77;55.525;;;51.73;47.69;54.842;;;75.031;42.669;54.618;28.993;51.858;57.987;;58.52;;52.81;;43.479;51.858;;61.29;57.806;53.179;46.976;115.675;;128.168;30;;46;56;56
O3;uur;µg/m³;20100607 01:00;20100607 02:00;84.2;64.8;74.7;78.1;86.1;54.5;58.605;48.319;;65.779;;49.95;41.934;52.71;45.324;;66.717;49.108;72.569;;;65.214;76.886;61.504;;;71.354;60.225;61.856;39.077;69.808;62.155;;56.025;;54.54;51.058;47.519;53.393;;57.39;50.11;48.297;38.288;102.66;79.039;115.302;55;;66;70;71
O3;uur;µg/m³;20100607 02:00;20100607 03:00;85.5;75.4;84.5;84.2;81;63.9;54.064;44.663;;68.049;;49.726;48.17;51.058;47.349;;62.464;42.36;77.397;;;73.752;76.673;64.724;;;77.323;67.719;64.51;46.763;80.339;79.721;;68.742;;63.28;58.925;42.179;48.99;;54.21;53.744;58.914;58.84;59.756;85.253;113.245;73;;75;76;72
O3;uur;µg/m³;20100607 03:00;20100607 04:00;80.2;63.8;71;73.3;59.9;73.4;58.861;47.754;;65.608;;48.66;42.957;51.101;52.678;;58.083;35.549;89.762;;;70.341;74.093;68.497;;;99.281;77.568;79.401;54.416;90.828;84.656;;80.158;;68.17;76.673;46.176;50.312;;54.86;58.296;78.794;59.639;54.992;69.094;91.894;83;;82;89;88
O3;uur;µg/m³;20100607 04:00;20100607 05:00;66.1;34.1;72.5;71.1;59.4;76.6;59.575;49.257;;62.432;;46.325;36.54;47.828;39.855;;50.962;29.057;86.533;;;71.087;50.93;74.594;;;92.555;92.448;80.478;92.555;105.805;84.187;;94.41;;85.48;74.455;52.561;59.799;;54.87;64.905;83.569;72.004;61.6;60.598;79.998;100;;97;92;92
O3;uur;µg/m³;20100607 05:00;20100607 06:00;79.1;16.3;50.6;69.1;74.6;41.3;56.612;46.816;;59.287;;41.444;29.74;44.727;29.1;;54.363;26.414;69.403;;;53.318;56.324;65.363;;;83.207;73.901;62.048;81.736;77.493;87.46;;80.062;;61.97;47.136;49.225;82.279;;59.46;68.337;101.029;94.634;68.348;70.448;68.028;82;;74;75;79
O3;uur;µg/m³;20100607 06:00;20100607 07:00;53.5;20.8;46.9;58.1;48.9;24.3;56.804;44.961;;57.123;;35.634;23.973;37.35;21.5;;60.982;24.89;59.479;;;43.97;37.148;51.122;;;76.108;63.913;54.96;66.855;53.872;75.777;;72.579;;47.48;;52.05;82.642;;71.3;92.736;94.794;83.399;83.292;62.613;76.673;74;;65;65;71
O3;uur;µg/m³;20100607 07:00;20100607 08:00;54.2;18.8;35.9;52.5;60.3;45.5;57.795;46.251;;51.261;;34.387;23.728;29.697;19.283;;51.591;26.68;52.657;;;42.552;51.09;53.03;;;66.717;61.483;51.474;58.232;56.782;72.441;;67.761;;39.85;;78.858;77.472;;69.45;84.656;85.189;66.141;96.403;58.264;77.92;73;;65;61;72
O3;uur;µg/m³;20100607 08:00;20100607 09:00;62.3;22.3;46.7;51.3;56.9;52.5;53.179;45.142;;46.89;;35.815;24.325;33.556;27.778;;54.65;38.651;50.856;;;46.613;54.309;58.381;;;64.841;64.233;59.842;65.416;68.71;79.753;;72.515;;56.93;;83.793;69.168;;75.33;78.783;87.993;76.065;81.608;81.672;56.953;76;;73;74;78
O3;uur;µg/m³;20100607 09:00;20100607 10:00;59.4;29.3;53.4;62.3;59.1;57.3;50.706;52.753;;51.666;;46.741;38.779;39.802;32.66;;59.788;43.863;61.185;;;56.708;46.549;63.423;;;73.368;66.621;54.373;72.046;62.986;79.583;;81.352;;58.73;59.863;78.389;71.364;;63.04;85.872;76.555;83.889;84.465;96.936;74.903;78;;73;69;76
